id,private_reference,rank,sigma_max,sigma_middle,sigma_min,threshold,metric_0_0,metric_0_1,metric_0_2,metric_1_0,metric_1_1,metric_1_2,metric_2_0,metric_2_1,metric_2_2
SemEval_528,train_example_q25,3,0.41935219444322147,0.39387115391313043,0.36857863946216674,4.193521944432215e-05,0.15990025176328865,0.005033406035349923,-0.017481766767913187,0.005033406035349923,0.1503012194068103,0.006746943284675143,-0.017481766767913187,0.006746943284675143,0.15663949116688924
hotel-california_25160_25170,train_example_q25,3,0.4199765606303303,0.3936252470895416,0.37118148477746343,4.199765606303303e-05,0.16307323930844853,0.0024899596013985975,-0.0163908194127323,0.0024899596013985975,0.1507051984293351,0.007757457719778062,-0.0163908194127323,0.007757457719778062,0.15531840352900286
Fermentation_HR5034_6278_6406,train_example_q25,3,0.4175118962304757,0.39474446939240015,0.36949319154555255,4.175118962304757e-05,0.16083333818521545,0.005070598877524148,-0.016220026039334097,0.005070598877524148,0.1510408292550778,0.006624308357481859,-0.016220026039334097,0.006624308357481859,0.1547904307680803
blog-new-year's-resolutions_2191_2524,train_example_q25,3,0.4176329703391734,0.3957096061104349,0.3689996225209344,4.176329703391734e-05,0.16149574373278244,0.006712824334474141,-0.015998128806223796,0.006712824334474141,0.15129183108791325,0.006169577919612267,-0.015998128806223796,0.006169577919612267,0.15437653688229258
SemEval_835,train_example_q25,3,0.4195991024224513,0.39536858434115363,0.37009885365471884,4.195991024224513e-05,0.16359347184939485,0.005199410593263904,-0.016237738923942834,0.005199410593263904,0.15084216188797464,0.0069938690206497525,-0.016237738923942834,0.0069938690206497525,0.15491725197682205
hsus4_5287_5379,train_example_q25,3,0.4168334529855521,0.3941971776526424,0.3688876603311646,4.168334529855521e-05,0.15908398790275666,0.004955502607681806,-0.016498771915436444,0.004955502607681806,0.15098284066396955,0.006457000879874313,-0.016498771915436444,0.006457000879874313,0.1551528197750419
20000419_apw_eng-NEW_95_111,train_example_q75,3,0.4237337696572859,0.4033898598127652,0.3758689602831638,4.2373376965728586e-05,0.16772915048402337,0.006456893381890087,-0.01523691965304928,0.006456893381890087,0.15593583326287314,0.007621800645625759,-0.01523691965304928,0.007621800645625759,0.15988617810518618
easy_money_10424_10432,train_example_q75,3,0.4221705862815091,0.40130494709337816,0.37625817553499186,4.221705862815091e-05,0.1648858864887955,0.004167130265011565,-0.015373694997673841,0.004167130265011565,0.1559020593128358,0.007902893220418282,-0.015373694997673841,0.007902893220418282,0.1600559333381817
Nathans_Bylichka_14294_14314,train_example_q75,3,0.4238824117589751,0.4014203337381382,0.3764148974235306,4.238824117589751e-05,0.16641616503721296,0.004110769596543433,-0.015702307604844205,0.004110769596543433,0.1554941591150278,0.008216837364338744,-0.015702307604844205,0.008216837364338744,0.16059243418716984
SemEval_229,train_example_q75,3,0.42456342711184275,0.4045265130089695,0.3757916687491182,4.2456342711184275e-05,0.16964762299475508,0.00801268047284384,-0.014692945175285457,0.00801268047284384,0.15634372409074376,0.007376259933584851,-0.014692945175285457,0.007376259933584851,0.15912383458389723
wsj_0106_194_273,train_example_q75,3,0.4240433244045757,0.4044289902635537,0.37595508083120277,4.240433244045757e-05,0.16939562211752648,0.007698942152835817,-0.014537481874456321,0.007698942152835817,0.15642470411970882,0.007411163746749147,-0.014537481874456321,0.007411163746749147,0.1588974457032427
SemEval_1382,train_example_q75,3,0.42337027184763737,0.4031800567986047,0.3756729891006904,4.2337027184763736e-05,0.1669462291840096,0.00645896351943517,-0.01536049990390391,0.00645896351943517,0.1559422729678442,0.007510648793726253,-0.01536049990390391,0.007510648793726253,0.16003823787246213
HistoryLasVegas_12218_12346,train_example_q75,3,0.4246605390787747,0.40449122845839697,0.37653853249721153,4.246605390787747e-05,0.17080288476395786,0.006919600384609214,-0.014277087240126055,0.006919600384609214,0.156307225956144,0.007838377092245542,-0.014277087240126055,0.007838377092245542,0.15862088308551037
Black_and_white_6898_6942,train_example_q75,3,0.42382245483989817,0.40422403869078494,0.37610389964511864,4.238224548398982e-05,0.16918035851943278,0.007204659373121336,-0.014570763700840875,0.007204659373121336,0.15634307255952914,0.007532323558613933,-0.014570763700840875,0.007532323558613933,0.1589532589313101
Bartok_3174_3210,train_example_q75,3,0.4228120247997881,0.4035807494187654,0.3762444097976909,4.228120247997881e-05,0.16785269844508277,0.006271534966821533,-0.014658368384021502,0.006271534966821533,0.15630033799489906,0.00761528181083037,-0.014658368384021502,0.00761528181083037,0.15905424908073995
SemEval_1084,train_example_q75,3,0.42431969988441876,0.40375723685937154,0.3756645512763394,4.243196998844188e-05,0.1682808250202597,0.007077762547950195,-0.015307110438174124,0.007077762547950195,0.15591853607741665,0.00752608900620234,-0.015307110438174124,0.00752608900620234,0.15999160801429485
aspca1_522_534,train_example_q75,3,0.4240451844742547,0.39910757455581786,0.3771267675293351,4.2404518447425476e-05,0.16503595569233223,0.0017502526162109823,-0.0158532728312576,0.0017502526162109823,0.15544144275853725,0.008759005595555466,-0.0158532728312576,0.008759005595555466,0.16084837487988796
110CYL071_2323_2391,train_example_q75,3,0.42371522098455194,0.404325889775881,0.3758386603065295,4.23715220984552e-05,0.1688465596187506,0.007711905917891089,-0.014609100187017166,0.007711905917891089,0.15644596224050716,0.007326434407596817,-0.014609100187017166,0.007326434407596817,0.15897619035879457
hotel-california_33964_33980,train_example_q75,3,0.4241510520247339,0.4006810561186482,0.37625823012302684,4.2415105202473394e-05,0.1656102999841678,0.0037125450913329944,-0.016072270951635746,0.0037125450913329944,0.15528868000387558,0.008276378682118644,-0.016072270951635746,0.008276378682118644,0.16112069941331314
wsj_0168_488_616,train_example_q75,3,0.4231111023205782,0.40415881469156767,0.3757393305308479,4.231111023205782e-05,0.16804999116036598,0.007617849737622508,-0.014640179557043175,0.007617849737622508,0.15650749371158262,0.007228308268355608,-0.014640179557043175,0.007228308268355608,0.15898991203564888
SemEval_540,train_example_q75,3,0.42326172512618826,0.4035154071515958,0.37527596438063165,4.232617251261883e-05,0.16667945102080156,0.007257962041285426,-0.01537666183654236,0.007257962041285426,0.1560966985538213,0.007212457215891407,-0.01537666183654236,0.007212457215891407,0.1600310716327054
Uprooted_Bike_4316_4386,train_example_q75,3,0.42391927248557215,0.4044872745400738,0.37625678254693523,4.2391927248557214e-05,0.16985299496226486,0.007414056711211536,-0.014252252088340142,0.007414056711211536,0.15651602065338135,0.007533528216088884,-0.014252252088340142,0.007533528216088884,0.15851765564647924
captured_moments_16856_16952,train_example_q75,3,0.4248304517135669,0.40416313561276807,0.3765114494443114,4.248304517135669e-05,0.17042359613226754,0.006476487781224895,-0.014623091302713359,0.006476487781224895,0.15605132302021127,0.00796100137724183,-0.014623091302713359,0.00796100137724183,0.1591147053016756
WhereToHongKong_42102_42243,train_example_q75,3,0.4229632506012307,0.4043851893624745,0.3759651592841765,4.229632506012307e-05,0.16860327591444066,0.007737168060835475,-0.014247826087467757,0.007737168060835475,0.15673290921599192,0.007230059313808289,-0.014247826087467757,0.007230059313808289,0.15843890860002754
SemEval_1245,train_example_q75,3,0.4244181906830986,0.40437719702055464,0.3762754304687567,4.244181906830986e-05,0.17006853194867283,0.0071416872401675185,-0.014495360000128188,0.0071416872401675185,0.15627781033213423,0.007685080260574406,-0.014495360000128188,0.007685080260574406,0.1588885753465565
